overall_qual_liv_area,overall_qual_squared,quality_and_age,overall_qual,house_total_sq,exter_qual_num,gr_liv_area,kitchen_qual_num,bsmt_qual_num,garage_area,garage_cars,total_bsmt_sf,year_remod_or_built,year_remod_or_built_sq,garage_finish,exterior_cond_and_qual
11718,36,11952,6,3533.0,4,1953,4,4.0,501.0,2.0,1580.0,3968064,15745531908096,0,12
5865,25,9750,5,1765.0,3,1173,3,3.0,240.0,1.0,592.0,3706950,13741478302500,2,9
7290,36,11988,6,2430.0,3,1215,3,3.0,297.0,1.0,1215.0,3912084,15304401223056,2,9
5472,36,11976,6,1824.0,3,912,4,3.0,288.0,1.0,912.0,3914156,15320617192336,2,12
5424,36,12024,6,1788.0,4,904,3,3.0,180.0,1.0,884.0,3859704,14897314967616,2,12
10500,36,11910,6,2733.0,3,1750,3,4.0,423.0,1.0,983.0,3850900,14829430810000,2,9
9558,36,12024,6,2432.0,3,1593,3,3.0,398.0,2.0,839.0,4016016,16128384512256,0,9
17616,64,15944,8,3307.0,4,2202,4,5.0,517.0,2.0,1105.0,3970056,15761344643136,1,12
9170,49,14035,7,2620.0,4,1310,4,4.0,400.0,2.0,1310.0,4020025,16160601000625,0,12
3792,16,7816,4,1896.0,3,948,3,3.0,280.0,1.0,948.0,3818116,14578009789456,2,9
11584,64,16056,8,2820.0,4,1448,4,4.0,692.0,2.0,1372.0,4026042,16209014185764,1,12
10731,49,13825,7,3066.0,3,1533,4,4.0,576.0,2.0,1533.0,3900625,15214875390625,2,9
12520,64,16056,8,3076.0,4,1565,4,4.0,476.0,2.0,1511.0,4026042,16209014185764,0,12
5300,25,9880,5,2100.0,3,1060,3,4.0,572.0,2.0,1040.0,3904576,15245713739776,2,9
4950,25,9975,5,1980.0,3,990,3,4.0,672.0,2.0,990.0,3978030,15824722680900,2,9
14296,64,16016,8,3540.0,4,1787,4,4.0,748.0,3.0,1753.0,4006002,16048052024004,1,12
3120,9,5850,3,1040.0,3,1040,3,3.5861723446893787,400.0,2.0,0.0,3802500,14459006250000,2,9
5445,25,9770,5,2178.0,3,1089,3,4.0,252.0,1.0,1089.0,3818116,14578009789456,1,9
3444,16,7800,4,1722.0,3,861,3,2.0,288.0,2.0,861.0,3744000,14017536000000,2,9
6480,25,9995,5,2403.0,3,1296,2,3.0,260.0,1.0,1107.0,3846076,14792300597776,2,9
12040,49,13972,7,3440.0,4,1720,4,4.0,527.0,2.0,1720.0,3984016,15872383488256,0,12
10353,49,14021,7,2204.0,4,1479,4,4.0,484.0,2.0,725.0,3967943,15744571651249,1,12
5200,25,9830,5,2080.0,3,1040,3,3.0,264.0,1.0,1040.0,3865156,14939430904336,1,9
19548,81,18000,9,3691.0,4,2172,5,5.0,687.0,3.0,1519.0,4000000,16000000000000,1,12
5832,36,12012,6,1944.0,3,972,3,3.0,240.0,1.0,972.0,3899896,15209188810816,2,12
8736,36,12030,6,2184.0,3,1456,4,4.0,400.0,2.0,728.0,4020025,16160601000625,0,9
8640,25,9780,5,2776.0,3,1728,3,3.0,576.0,2.0,1048.0,3825936,14637786276096,2,12
6105,25,9750,5,2005.0,3,1221,3,3.0,392.0,1.0,784.0,3751800,14076003240000,2,12
12243,49,13993,7,2591.0,4,1749,4,4.0,515.0,2.0,842.0,3996001,15968023992001,1,12
14193,81,18045,9,3154.0,5,1577,5,5.0,564.0,2.0,1577.0,4020025,16160601000625,1,15
10318,49,13972,7,1858.0,3,1474,3,4.0,400.0,2.0,384.0,3982020,15856483280400,0,9
10026,36,11970,6,2452.0,3,1671,3,4.0,423.0,2.0,781.0,3980025,15840599000625,0,9
6102,9,5859,3,2034.0,3,2034,3,3.5861723446893787,1041.0,4.0,0.0,3814209,14548190295681,1,9
14063,49,13650,7,2998.0,3,2009,3,3.0,400.0,2.0,989.0,3781050,14296339102500,2,9
5500,25,9980,5,2200.0,3,1100,3,4.0,462.0,2.0,1100.0,3984016,15872383488256,1,12
8640,25,9880,5,3456.0,3,1728,3,3.0,560.0,2.0,1728.0,3904576,15245713739776,2,9
9600,36,11982,6,2516.0,3,1600,3,4.0,460.0,2.0,916.0,3988009,15904215784081,0,9
5625,25,10035,5,2250.0,3,1125,3,4.0,430.0,2.0,1125.0,4026042,16209014185764,2,9
9737,49,14028,7,2782.0,4,1391,4,4.0,530.0,2.0,1391.0,4016016,16128384512256,1,12
13965,49,14014,7,2849.0,4,1995,4,4.0,435.0,2.0,854.0,4008004,16064096064016,0,12
8736,36,12036,6,2184.0,4,1456,4,4.0,390.0,2.0,728.0,4022030,16176725320900,0,12
8556,36,11862,6,2116.0,3,1426,3,3.0,440.0,2.0,690.0,3908529,15276598943841,0,9
50950,100,20090,10,10190.0,5,5095,5,5.0,1154.0,3.0,5095.0,4034072,16273736901184,0,15
11774,49,13790,7,2986.0,3,1682,3,3.0,530.0,2.0,1304.0,3880900,15061384810000,2,9
8939,49,13790,7,2554.0,3,1277,3,3.0,526.0,2.0,1277.0,3880900,15061384810000,2,12
8736,36,11856,6,2311.0,3,1456,3,4.0,440.0,2.0,855.0,3904576,15245713739776,2,9
11140,25,9895,5,2228.0,3,2228,3,3.5861723446893787,720.0,2.0,0.0,3916441,15338510106481,2,9
7302,36,11880,6,1843.0,3,1217,3,4.0,288.0,1.0,626.0,3920400,15369536160000,1,9
5450,25,10030,5,2180.0,3,1090,3,5.0,450.0,2.0,1090.0,4022030,16176725320900,0,9
7280,25,9750,5,2266.0,3,1456,3,2.0,280.0,1.0,810.0,3798600,14429361960000,2,9
3980,25,9750,5,1592.0,3,796,3,2.0,0.0,0.0,796.0,3724500,13871900250000,3,9
6070,25,9825,5,2428.0,3,1214,3,3.0,461.0,2.0,1214.0,3861225,14909058500625,2,9
4775,25,9830,5,1910.0,3,955,3,3.0,386.0,1.0,955.0,3865156,14939430904336,2,9
10368,36,12018,6,2592.0,4,1728,4,4.0,673.0,2.0,864.0,4012009,16096216216081,1,12
22032,36,11940,6,5508.0,3,3672,4,3.0,836.0,2.0,1836.0,3850650,14827505422500,2,9
9366,36,11760,6,3122.0,3,1561,3,3.0,463.0,2.0,1561.0,3841600,14757890560000,0,9
8886,36,11970,6,2183.0,3,1481,3,4.0,343.0,2.0,702.0,3978030,15824722680900,0,9
10689,49,13993,7,2226.0,3,1527,3,3.0,410.0,2.0,699.0,3894052,15163640978704,2,9
11480,49,14021,7,2438.0,4,1640,4,4.0,595.0,2.0,798.0,4012009,16096216216081,1,12
7400,25,9970,5,2560.0,3,1480,3,3.0,253.0,1.0,1080.0,3890294,15134387406436,2,9
12544,49,14007,7,2755.0,4,1792,4,4.0,564.0,2.0,963.0,4004001,16032024008001,1,12
5740,25,9760,5,2128.0,3,1148,3,5.0,308.0,1.0,980.0,3810304,14518416572416,2,9
6965,25,9775,5,2209.0,3,1393,3,3.0,300.0,1.0,816.0,3822025,14607875100625,2,12
6264,36,11856,6,2004.0,3,1044,3,3.0,528.0,2.0,960.0,3904576,15245713739776,2,6
5720,25,9815,5,2288.0,3,1144,3,3.0,336.0,1.0,1144.0,3853369,14848452650161,2,9
15392,64,15984,8,3010.0,4,1924,4,4.0,592.0,2.0,1086.0,3992004,15936095936016,1,12
23391,81,17991,9,3992.0,4,2599,4,4.0,779.0,3.0,1393.0,3996001,15968023992001,0,12
18264,64,16024,8,3291.0,4,2283,4,4.0,632.0,3.0,1008.0,4012009,16096216216081,0,12
6798,36,11700,6,1928.0,3,1133,3,3.0,900.0,2.0,795.0,3802500,14459006250000,2,9
8388,36,11946,6,2796.0,4,1398,4,4.0,542.0,2.0,1398.0,3962090,15698157168100,1,12
4050,25,9860,5,1592.0,3,810,3,4.0,576.0,2.0,782.0,3886812,15107307523344,2,9
7836,36,12030,6,2612.0,4,1306,4,4.0,624.0,2.0,1306.0,4020025,16160601000625,1,12
4015,25,9750,5,1523.0,3,803,3,3.0,360.0,2.0,720.0,3784950,14325846502500,2,9
7175,25,9750,5,2345.0,3,1435,3,2.0,308.0,1.0,910.0,3802500,14459006250000,2,9
12438,36,11928,6,3615.0,3,2073,3,4.0,500.0,2.0,1542.0,3932264,15462700165696,2,9
11946,36,11700,6,2845.0,3,1991,3,3.0,432.0,2.0,854.0,3767400,14193302760000,2,9
4268,16,7980,4,2134.0,3,1067,4,4.0,436.0,2.0,1067.0,3890250,15134045062500,2,9
5870,25,10030,5,1854.0,3,1174,4,3.0,576.0,2.0,680.0,3811400,14526769960000,2,9
6756,16,7964,4,3369.0,3,1689,3,4.0,432.0,2.0,1680.0,3964081,15713938174561,2,9
6792,36,11700,6,1740.0,3,1132,3,3.0,240.0,1.0,608.0,3781050,14296339102500,2,9
6144,36,11736,6,2032.0,3,1024,4,3.0,313.0,1.0,1008.0,3825936,14637786276096,2,12
17856,64,15952,8,3405.0,4,2232,4,4.0,623.0,2.0,1173.0,3974042,15793009817764,1,12
8640,36,11886,6,2880.0,4,1440,4,4.0,467.0,2.0,1440.0,3924361,15400609258321,0,16
10080,36,12042,6,2560.0,4,1680,4,4.0,540.0,2.0,880.0,3989916,15919429687056,0,16
5460,25,10040,5,2184.0,3,1092,3,4.0,0.0,0.0,1092.0,4030056,16241351363136,3,9
7795,25,9865,5,3118.0,3,1559,3,3.0,812.0,2.0,1559.0,3843404,14771754307216,2,9
17820,81,18045,9,3960.0,4,1980,5,5.0,770.0,3.0,1980.0,4018020,16144484720400,0,12
21040,64,15984,8,4100.0,4,2630,4,4.0,696.0,3.0,1470.0,3992004,15936095936016,0,12
14888,64,16056,8,3202.0,4,1861,4,4.0,851.0,3.0,1341.0,4028049,16225178746401,1,12
4800,16,7856,4,2400.0,3,1200,3,4.0,850.0,3.0,1200.0,3857296,14878732431616,0,9
11600,25,9750,5,2320.0,3,2320,3,3.5861723446893787,672.0,2.0,0.0,3798600,14429361960000,2,9
17600,64,16032,8,4400.0,4,2200,5,5.0,685.0,3.0,2200.0,4014012,16112292336144,0,12
14360,64,16016,8,3572.0,4,1795,4,4.0,534.0,2.0,1777.0,4008004,16064096064016,1,12
6485,25,9950,5,2594.0,3,1297,3,3.0,498.0,2.0,1297.0,3888460,15120121171600,0,9
6595,25,9765,5,1927.0,3,1319,3,3.0,270.0,1.0,608.0,3814209,14548190295681,2,9
10241,49,13986,7,2926.0,3,1463,3,4.0,539.0,2.0,1463.0,3992004,15936095936016,0,9
24451,49,14014,7,4963.0,3,3493,4,3.0,870.0,3.0,1470.0,3763760,14165889337600,2,9
5470,25,10020,5,2188.0,4,1094,4,4.0,576.0,2.0,1094.0,4014012,16112292336144,2,12
11760,36,12012,6,2820.0,4,1960,4,4.0,440.0,2.0,860.0,4008004,16064096064016,0,12
4040,25,10000,5,1616.0,3,808,3,3.0,308.0,1.0,808.0,3916000,15335056000000,2,9
4715,25,9835,5,1886.0,3,943,3,3.0,528.0,2.0,943.0,3869089,14969849689921,2,12
8722,49,14056,7,2392.0,4,1246,4,4.0,428.0,2.0,1146.0,4030056,16241351363136,0,12
4512,16,7800,4,1826.0,3,1128,3,3.0,528.0,2.0,698.0,3744000,14017536000000,1,12
5706,36,12042,6,1902.0,4,951,4,3.0,480.0,2.0,951.0,3929706,15442589246436,2,16
11508,49,13923,7,3162.0,4,1644,4,4.0,569.0,2.0,1518.0,3956121,15650893366641,0,12
13713,49,13923,7,3866.0,3,1959,3,3.0,766.0,3.0,1907.0,3954132,15635159873424,2,9
12324,36,12000,6,3046.0,4,2054,4,4.0,390.0,2.0,992.0,4000000,16000000000000,1,12
4370,25,10020,5,1738.0,3,874,3,3.0,352.0,1.0,864.0,3949884,15601583613456,2,12
13480,64,16048,8,3370.0,4,1685,4,4.0,658.0,3.0,1685.0,4024036,16192865729296,0,12
2772,16,7800,4,1386.0,3,693,2,3.0,0.0,0.0,693.0,3784950,14325846502500,3,9
8272,64,15912,8,2016.0,4,1034,4,4.0,598.0,2.0,982.0,3956121,15650893366641,0,12
8940,36,12036,6,2235.0,4,1490,4,4.0,392.0,2.0,745.0,4022030,16176725320900,0,12
13704,64,16040,8,3426.0,4,1713,5,5.0,856.0,3.0,1713.0,4018020,16144484720400,0,12
10304,49,13860,7,2844.0,3,1472,3,4.0,588.0,2.0,1372.0,3920400,15369536160000,2,9
13797,49,14035,7,3084.0,4,1971,4,4.0,689.0,2.0,1113.0,4020025,16160601000625,1,12
3952,16,8024,4,1514.0,3,988,3,4.0,297.0,1.0,526.0,3957838,15664481634244,1,12
9456,36,11766,6,2784.0,3,1576,4,3.0,368.0,2.0,1208.0,3845521,14788031761441,0,9
14343,49,13979,7,3114.0,4,2049,4,4.0,467.0,2.0,1065.0,3986012,15888291664144,2,12
6124,16,7916,4,2287.0,3,1531,3,3.0,209.0,1.0,756.0,3853113,14846479790769,2,9
9506,49,14028,7,2716.0,4,1358,4,4.0,484.0,2.0,1358.0,4016016,16128384512256,1,12
14350,49,13846,7,2882.0,3,2050,4,4.0,529.0,2.0,832.0,3912484,15307531050256,1,9
21042,81,18063,9,4998.0,5,2338,4,5.0,1110.0,3.0,2660.0,4026042,16209014185764,0,15
13200,25,9875,5,4811.0,3,2640,3,3.0,1008.0,3.0,2171.0,3801875,14454253515625,1,6
7920,25,9835,5,3168.0,3,1584,3,3.0,792.0,3.0,1584.0,3869089,14969849689921,2,9
13422,36,12036,6,2949.0,3,2237,4,4.0,440.0,2.0,712.0,3971880,15775830734400,0,12
10339,49,13650,7,2338.0,3,1477,3,3.0,216.0,1.0,861.0,3759600,14134592160000,2,9
7550,25,9835,5,3020.0,3,1510,4,3.0,517.0,2.0,1510.0,3869089,14969849689921,1,9
19136,64,15984,8,3788.0,4,2392,4,4.0,870.0,3.0,1396.0,3990006,15920147880036,0,12
10296,36,12024,6,2526.0,3,1716,4,3.0,672.0,2.0,810.0,3837660,14727634275600,2,12
4340,25,9950,5,1636.0,3,868,3,4.0,576.0,2.0,768.0,3922290,15384358844100,2,9
11424,49,13986,7,2567.0,3,1632,3,4.0,462.0,2.0,935.0,3992004,15936095936016,0,9
5385,25,9750,5,2068.0,3,1077,3,3.0,205.0,1.0,991.0,3781050,14296339102500,1,9
3865,25,9765,5,1546.0,3,773,3,3.0,240.0,1.0,773.0,3814209,14548190295681,2,9
12873,49,13986,7,3034.0,4,1839,3,4.0,486.0,2.0,1195.0,3992004,15936095936016,0,12
19600,64,15984,8,3734.0,4,2450,4,4.0,1069.0,3.0,1284.0,3992004,15936095936016,0,12
14133,49,13951,7,2747.0,3,2019,4,4.0,532.0,2.0,728.0,3806630,14490431956900,2,12
13088,64,16048,8,3259.0,4,1636,4,4.0,865.0,3.0,1623.0,4024036,16192865729296,1,12
9618,49,14035,7,1758.0,4,1374,4,4.0,400.0,2.0,384.0,4018020,16144484720400,0,12
5360,25,10025,5,1619.0,3,1072,3,4.0,525.0,2.0,547.0,4020025,16160601000625,0,9
2520,16,7888,4,1260.0,3,630,3,4.0,0.0,0.0,630.0,3888784,15122640998656,3,12
8484,36,12012,6,2598.0,5,1414,3,4.0,601.0,2.0,1184.0,3919916,15365741447056,2,15
13552,64,16040,8,3380.0,4,1694,4,5.0,636.0,2.0,1686.0,4018020,16144484720400,1,12
11830,49,14007,7,2535.0,4,1690,4,4.0,517.0,2.0,845.0,4004001,16032024008001,1,12
16471,49,13860,7,3198.0,4,2353,5,4.0,484.0,2.0,845.0,3920400,15369536160000,1,12
7385,49,13832,7,2110.0,3,1055,3,3.0,319.0,1.0,1055.0,3904576,15245713739776,2,9
6330,36,12036,6,2099.0,3,1055,4,4.0,542.0,2.0,1044.0,3957838,15664481634244,1,9
5720,25,9915,5,2008.0,3,1144,3,3.0,264.0,1.0,864.0,3888663,15121699927569,1,9
18656,64,16032,8,3480.0,4,2332,5,5.0,756.0,3.0,1148.0,4016016,16128384512256,0,12
10944,36,11826,6,2736.0,3,1824,3,3.0,0.0,0.0,912.0,3884841,15091989595281,3,9
7210,25,10035,5,1794.0,3,1442,3,4.0,400.0,2.0,352.0,4026042,16209014185764,0,9
8920,25,9750,5,2531.0,3,1784,3,4.0,180.0,1.0,747.0,3732300,13930063290000,2,9
12648,36,11916,6,3235.0,3,2108,4,3.0,540.0,2.0,1127.0,3842910,14767957268100,2,9
4470,25,9810,5,1788.0,3,894,3,3.0,308.0,1.0,894.0,3849444,14818219109136,2,9
5720,16,7800,4,2026.0,3,1430,2,3.0,370.0,2.0,596.0,3751800,14076003240000,2,9
12432,49,14014,7,2712.0,4,1776,4,4.0,474.0,2.0,936.0,4008004,16064096064016,1,12
9612,36,12000,6,3204.0,4,1602,4,4.0,529.0,2.0,1602.0,3954000,15634116000000,0,12
9900,36,11940,6,2576.0,3,1650,3,4.0,468.0,2.0,926.0,3800900,14446840810000,2,9
5184,36,11754,6,1728.0,3,864,3,3.0,300.0,1.0,864.0,3837681,14727795457761,2,9
15400,49,13958,7,3012.0,4,2200,4,4.0,453.0,2.0,812.0,3974042,15793009817764,1,12
13680,64,16064,8,3420.0,4,1710,4,5.0,866.0,3.0,1710.0,4030056,16241351363136,1,12
4560,25,9810,5,1824.0,3,912,3,3.0,352.0,1.0,912.0,3849444,14818219109136,2,9
9006,36,11994,6,2245.0,3,1501,3,4.0,440.0,2.0,744.0,3996001,15968023992001,2,9
7860,36,11700,6,1927.0,3,1310,3,2.0,398.0,1.0,617.0,3751800,14076003240000,2,12
5922,36,11838,6,1470.0,3,987,3,3.0,264.0,1.0,483.0,3892729,15153339067441,2,9
4368,16,7880,4,1638.0,3,1092,3,3.0,286.0,1.0,546.0,3880900,15061384810000,1,9
8400,25,9880,5,3360.0,3,1680,3,3.0,528.0,2.0,1680.0,3904576,15245713739776,2,9
3496,16,7884,4,1738.0,3,874,3,3.0,576.0,2.0,864.0,3884841,15091989595281,2,9
2187,9,5850,3,729.0,3,729,3,3.5861723446893787,0.0,0.0,0.0,3792750,14384952562500,3,9
7512,36,11754,6,2504.0,4,1252,4,3.0,528.0,2.0,1252.0,3837681,14727795457761,2,12
14624,64,16056,8,3126.0,4,1828,4,4.0,876.0,3.0,1298.0,4026042,16209014185764,1,12
14970,36,11958,6,3775.0,3,2495,4,4.0,660.0,2.0,1280.0,3972049,15777173258401,2,9
7836,36,12030,6,2612.0,4,1306,4,4.0,624.0,2.0,1306.0,4020025,16160601000625,1,12
10346,49,13944,7,2932.0,3,1478,3,4.0,506.0,2.0,1454.0,3966072,15729727109184,2,9
4560,25,9975,5,1824.0,4,912,4,3.0,300.0,1.0,912.0,3916185,15336504954225,1,16
1080,4,3900,2,1020.0,3,540,3,3.0,200.0,1.0,480.0,3784950,14325846502500,2,9
9624,36,11988,6,2530.0,3,1604,3,4.0,470.0,2.0,926.0,3990006,15920147880036,0,9
7680,25,10025,5,2304.0,4,1536,4,4.0,400.0,2.0,768.0,4020025,16160601000625,0,12
10026,36,12000,6,2630.0,3,1671,3,4.0,472.0,2.0,959.0,4000000,16000000000000,0,9
11277,49,14035,7,2395.0,4,1611,4,4.0,572.0,2.0,784.0,4020025,16160601000625,1,12
11064,36,11814,6,3688.0,4,1844,4,3.0,540.0,2.0,1844.0,3876961,15030826595521,1,16
9569,49,14035,7,2734.0,4,1367,4,4.0,484.0,2.0,1367.0,4020025,16160601000625,1,12
12075,49,13853,7,2264.0,3,1725,3,3.0,550.0,2.0,539.0,3916441,15338510106481,1,9
19112,64,16048,8,3443.0,4,2389,4,5.0,672.0,3.0,1054.0,4024036,16192865729296,0,12
12026,49,13944,7,2569.0,3,1718,4,3.0,264.0,2.0,851.0,3838584,14734727125056,2,9
7780,25,9800,5,3112.0,3,1556,3,3.0,0.0,0.0,1556.0,3841600,14757890560000,3,9
15092,49,14021,7,3724.0,3,2156,3,3.0,508.0,2.0,1568.0,3941904,15538607145216,1,9
17802,81,18063,9,3956.0,5,1978,5,5.0,920.0,3.0,1978.0,4028049,16225178746401,0,15
4712,16,7800,4,2037.0,3,1178,3,3.0,384.0,1.0,859.0,3705000,13727025000000,1,9
5390,25,10040,5,2156.0,3,1078,3,3.0,500.0,2.0,1078.0,3957768,15663927541824,0,9
7710,36,11862,6,2528.0,3,1285,4,3.0,473.0,2.0,1243.0,3908529,15276598943841,2,9
9528,64,15912,8,2382.0,4,1191,4,4.0,531.0,2.0,1191.0,3956121,15650893366641,2,12
8964,36,11982,6,2973.0,3,1494,4,4.0,576.0,2.0,1479.0,3988009,15904215784081,1,12
4720,16,7800,4,1880.0,3,1180,2,2.0,252.0,1.0,700.0,3747900,14046754410000,2,9
14360,64,16048,8,2695.0,4,1795,4,5.0,782.0,3.0,900.0,4024036,16192865729296,0,12
4470,25,9870,5,1758.0,3,894,3,3.0,440.0,2.0,864.0,3896676,15184083848976,2,9
6252,36,11790,6,2084.0,3,1042,3,3.0,440.0,2.0,1042.0,3861225,14909058500625,1,9
4368,16,7880,4,1638.0,3,1092,3,3.0,0.0,0.0,546.0,3880900,15061384810000,3,9
16009,49,13671,7,3591.0,4,2287,3,3.0,667.0,2.0,1304.0,3814209,14548190295681,0,12
24012,81,18036,9,4240.0,4,2668,5,5.0,726.0,3.0,1572.0,4014012,16112292336144,0,12
5656,16,7800,4,2278.0,3,1414,3,3.0,0.0,0.0,864.0,3747900,14046754410000,3,9
7392,36,11700,6,1832.0,3,1232,3,3.0,217.0,1.0,600.0,3781050,14296339102500,2,9
9654,36,11970,6,2363.0,4,1609,4,4.0,525.0,2.0,754.0,3980025,15840599000625,1,12
15456,64,16064,8,3864.0,5,1932,5,5.0,774.0,3.0,1932.0,4032064,16257540100096,0,15
13824,64,16056,8,3612.0,4,1728,4,4.0,520.0,2.0,1884.0,4028049,16225178746401,0,12
3444,16,7800,4,1722.0,3,861,3,3.0,539.0,2.0,861.0,3783000,14311089000000,2,9
11478,36,11700,6,2809.0,3,1913,3,3.0,342.0,2.0,896.0,3759600,14134592160000,2,9
4800,16,7824,4,2400.0,3,1200,3,3.0,294.0,1.0,1200.0,3825936,14637786276096,2,9
12628,49,13993,7,2798.0,3,1804,4,3.0,442.0,2.0,994.0,3996001,15968023992001,0,9
